"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202310","신림선","서원","0","0","2179","306","4281","676","13202","1202","18671","2087","11566","2008","6839","2068","5655","2269","5815","2774","5458","3186","4284","3745","3808","5113","3794","5969","3627","7733","3623","11654","2386","9991","1499","6706","1170","6508","942","6294","406","4260","98","1181","0","0","0","0","0","0","20231103"
"202310","신림선","신림","0","0","1000","256","1360","728","4106","1438","6434","2756","3916","2753","2784","2660","2610","2918","2806","3499","2835","3583","2776","4171","2656","4882","2761","4935","2945","6481","3249","9897","2199","6326","1673","4035","1418","3664","1307","3199","745","2038","224","636","0","0","0","0","0","0","20231103"
"202310","안산선","고잔","276","5","5674","1085","16080","5142","29542","13088","24669","26912","17067","16125","15259","13050","15141","12067","14544","12846","14105","14240","14689","13868","16557","13133","17837","15154","23312","19321","22399","26463","9536","20698","8102","13551","7427","11873","5847","9975","2505","8576","140","2939","0","0","0","0","0","0","20231103"
"202310","안산선","대야미","23","0","2929","1028","8142","3169","18495","5550","20355","8983","11703","4902","9149","5346","8147","5627","8510","5541","8102","5758","8202","6430","8545","8337","8909","10167","9509","10885","10604","16509","5729","12219","4111","9398","2514","7299","1540","6831","948","4506","118","1153","0","0","0","0","0","0","20231103"
"202310","안산선","반월","25","3","3535","1013","8143","2758","16905","4359","16281","7519","10498","3878","8850","3802","7361","4422","7656","4994","7028","5505","6224","6287","6062","7605","7569","9915","7666","11233","7843","15373","3977","11685","2866","9265","1927","6991","1335","6892","655","3748","114","1013","0","0","0","0","0","0","20231103"
"202310","안산선","산본","601","5","9884","1785","23187","6252","54020","15030","53835","28894","30456","23629","25975","21840","24941","21528","27654","26450","25781","27475","25642","27445","27919","30475","30684","37023","29350","44504","31581","66031","20343","54711","17777","31436","16336","23900","12524","21125","5113","13138","555","4312","0","1","0","0","0","0","20231103"
"202310","안산선","상록수","535","36","14810","2747","30344","8213","64382","12968","61156","20934","36616","18831","28340","16079","25760","14624","27115","15594","24409","18214","20726","20123","22286","23202","25500","31806","27434","43010","23793","63020","14968","52169","11458","37378","9805","32083","7092","26342","2664","18596","418","4978","0","0","0","0","0","0","20231103"
"202310","안산선","수리산","18","0","3907","672","8923","2119","17504","4633","17749","6898","10592","4514","8275","5138","7808","3899","6936","4028","6269","4149","5463","4738","6301","5707","5665","7028","5668","8294","5265","12702","2666","10001","2070","7095","1377","5607","1000","5092","518","3219","68","912","0","1","0","0","0","0","20231103"
"202310","안산선","신길온천","72","0","2781","140","4290","2138","7775","3700","6707","3030","4629","1720","3867","1717","3285","1853","3195","2100","3020","1922","2595","2525","2983","3153","3640","3587","4727","5583","4273","6648","1990","5388","1318","3858","808","3424","549","2883","187","2096","20","567","0","0","0","0","0","0","20231103"
"202310","안산선","안산","1848","16","11285","1701","13109","16781","22505","38563","25119","31671","21728","15928","19049","14191","18527","16169","20238","16712","20171","16703","20617","18285","21604","19263","26087","20913","44018","28965","45317","28766","22068","23563","18414","17535","10696","14585","5039","11225","1621","7575","88","3123","0","0","0","0","0","0","20231103"
"202310","안산선","오이도","285","2","6600","483","15420","6835","33150","12480","27310","12989","17702","8270","14361","9544","13148","12388","13553","12944","12591","13285","12210","13711","14055","16128","17423","19261","20406","22996","18816","29468","11053","23082","8964","16515","7836","13339","4637","11843","1658","8752","16","3700","2","0","0","0","0","0","20231103"
"202310","안산선","정왕","436","7","8131","999","11605","12939","21036","24328","20025","34012","15749","26559","14150","16798","14198","13660","15760","14289","16099","14289","15247","13977","19472","15006","24749","14285","32853","21577","34273","24585","16636","18774","12849","15260","9052","13378","5242","11377","1848","8035","97","2175","0","0","0","0","0","0","20231103"
"202310","안산선","중앙","349","25","10668","1369","30352","11530","57717","18809","49204","37995","30999","32648","27282","23838","29135","22874","33937","27157","29934","31020","27960","30892","31262","31270","36640","38807","39351","51004","39864","71940","26883","57205","25545","37297","24829","30956","20707","25715","9287","19463","876","5802","0","0","0","0","0","0","20231103"
"202310","안산선","초지","393","9","4591","403","11844","4222","22861","8987","18059","11361","11439","7035","8717","4892","8157","4836","8883","5565","7214","6068","6598","6230","6626","7372","7890","8825","10429","13226","10326","18207","5779","15621","4180","11078","3563","9609","2048","8208","760","6647","59","2309","0","0","0","0","0","0","20231103"
"202310","안산선","한대앞","143","0","8367","1111","18124","4273","31039","9174","26972","23988","19648","17725","16759","16044","16381","10461","17204","13264","16555","13015","16274","13718","16175","14539","20232","19850","21702","25473","19089","34423","11078","26721","9288","18645","8692","16173","6830","14633","2792","9770","300","2748","0","0","0","0","0","0","20231103"
"202310","우이신설선","4.19민주묘지","3","0","1637","495","3292","1234","8617","2590","10194","11946","6814","6397","5748","7702","6185","10761","7006","6669","7537","6677","8361","7052","8970","5509","11320","6206","11772","6681","7010","7850","3967","7543","3316","4578","2479","4046","1824","3316","741","2754","127","628","0","0","0","0","0","0","20231103"
"202310","우이신설선","가오리","10","2","2984","372","6300","1456","16364","2945","18176","6260","12128","5125","9167","4867","8533","5005","8353","5579","7776","6293","6479","6684","6705","8479","6329","10623","5937","10938","5122","14300","3577","13267","2265","7826","1543","6911","1184","5984","568","3537","126","999","0","0","0","0","0","0","20231103"
"202310","우이신설선","보문","1","0","614","225","1118","1210","1972","3331","3950","5194","3517","3576","2787","2445","2668","2396","3127","2337","3066","2781","3088","2587","3177","2734","3994","3055","3637","3282","3836","3773","2234","2639","1763","1784","1477","1670","1206","1355","566","1024","153","255","0","1","0","0","0","0","20231103"
"202310","우이신설선","북한산보국문","4","0","2606","452","7703","2260","20311","5716","22900","11402","17185","8693","12872","7445","11358","6398","11485","7459","11682","7986","10341","8590","10389","10202","12387","12931","12764","15855","12179","20570","6005","18190","4709","12164","4185","10513","3095","9626","1647","6309","499","1327","0","0","0","0","0","0","20231103"
"202310","우이신설선","북한산우이","10","2","1584","567","3388","1999","9149","4166","9880","9009","6542","13213","5020","13100","5729","10857","7586","8504","8590","6786","10816","5979","12487","5452","12125","5103","9413","5285","7372","6156","4257","5165","2633","3412","1668","2922","929","2552","491","1563","156","688","0","28","0","0","0","0","20231103"
"202310","우이신설선","삼양","2","0","1472","435","2865","1277","6616","1704","7877","3608","5373","2747","4260","2843","4136","2703","4219","3148","3793","3565","3663","3797","3234","4881","3519","5371","3072","5189","2550","6528","1819","5508","1233","3605","851","3082","506","2557","269","1415","48","412","0","0","0","0","0","0","20231103"
"202310","우이신설선","삼양사거리","5","4","1498","382","3351","1594","7690","2304","9371","4268","6939","3329","5643","3228","5012","3571","5647","4125","5337","4637","4477","4685","4278","5704","4288","6992","4140","6558","3654","7559","2663","6713","1802","3704","1408","3224","917","2786","327","1695","102","448","0","0","0","0","0","0","20231103"
"202310","우이신설선","성신여대입구(돈암)","0","0","774","454","1455","1277","3685","4085","6950","9534","5105","7337","4732","6594","5184","6710","5915","7028","6224","7766","6351","7791","6496","7813","7547","8294","8059","9772","8857","12007","6182","7572","5893","4623","6639","3607","5912","2758","2604","2089","505","587","0","0","0","0","0","0","20231103"
"202310","우이신설선","솔밭공원","19","0","2010","228","4187","1125","10626","1539","11128","3108","7543","2999","5776","2954","4930","3118","5012","3809","4473","4403","4111","4448","4384","5022","4493","5516","3554","5957","2889","7934","1770","7451","1313","4965","875","4222","755","3564","337","2654","61","627","0","0","0","0","0","0","20231103"
"202310","우이신설선","솔샘","3","2","3310","279","10797","1809","29664","3597","29209","4925","17535","3424","12372","3847","9982","4178","9938","5534","9316","6108","7447","7219","7098","9908","7406","12701","6273","14709","5080","23925","3250","21146","2251","12054","1785","11531","1376","10313","563","5664","154","1699","0","0","0","0","0","0","20231103"
"202310","우이신설선","신설동","64","1","975","802","892","3010","1591","6346","2828","11779","2176","8499","2279","4981","2698","3873","3393","3993","3732","4451","4269","3172","5887","2578","6890","2814","8287","2426","9481","2261","5259","1356","3514","1000","3108","965","2138","921","781","683","158","445","3","95","0","0","0","0","20231103"
"202310","우이신설선","정릉","8","2","2224","565","5806","1981","14354","3657","17155","7460","14113","5257","10766","4700","9728","5232","9847","5876","9208","6260","8157","7176","8232","8759","8594","10687","8969","11800","8593","16246","4677","12545","3287","7789","2819","7270","2194","6064","1074","3266","270","857","0","0","0","0","0","0","20231103"
"202310","우이신설선","화계","7","4","2104","555","4448","1490","12364","2623","14397","5805","9355","5065","7429","4945","7091","4830","8255","5546","7161","5551","6206","5444","5981","6462","6139","7362","5076","8000","4475","10252","3244","9308","1906","5927","1383","5200","937","4504","490","2824","121","724","0","0","0","0","0","0","20231103"
"202310","일산선","대곡","121","2","1828","451","4317","2578","11254","3222","10447","3934","5525","2694","3981","2523","3789","2567","3859","2553","4221","2838","3911","2665","4373","3369","5828","4133","6950","4944","6646","8043","3385","5983","2092","3452","1919","3337","1296","3286","754","2663","48","1071","1","0","0","0","0","0","20231103"
"202310","일산선","대화","151","1","8494","1272","29366","5489","62526","14264","44679","20972","31573","17329","24272","15089","22739","14128","21323","16091","20125","15998","20882","15583","22449","18846","24915","18634","25508","25601","21703","30715","11048","30328","8333","21321","6814","17362","4525","15791","1468","10263","135","3948","8","7","0","0","0","0","20231103"
"202310","일산선","마두","39","0","3485","1608","10565","4642","16792","8219","17779","21339","14368","14901","14199","12166","14103","12211","13924","10996","13531","14273","14014","13711","16159","14279","16968","14719","17726","16748","17266","19085","7770","16492","5754","10541","5402","8982","4243","8134","1111","5277","103","1126","0","0","0","0","0","0","20231103"
"202310","일산선","백석","49","0","4925","2558","10778","7244","21894","12715","23773","26087","17651","15687","16714","14188","17346","14497","17514","14677","16780","17151","17426","16387","19953","17759","20502","19889","24430","23100","24169","27329","13187","24809","11311","14909","10799","12173","7043","10955","2904","7096","302","1553","0","0","0","0","0","0","20231103"
"202310","일산선","삼송","709","6","9296","1432","31136","7047","81250","16109","78937","28550","44926","20777","33299","17534","29806","19880","29114","23630","28247","24836","25338","27295","26961","33341","31545","36713","32317","51394","32830","70759","20633","63509","15602","37296","13216","35221","13570","27893","3361","15241","457","3069","1","1","0","0","0","0","20231103"
